Transaction ID,Date,Product ID,Product Name,Category,Quantity Sold,Sales Price per Unit ($),Total Sales ($),Discount (%),Total Sales After Discount ($),Stock After Sale,Returned,Net Sales Value ($),Weather Condition,Temperature (°C),Humidity (%),Precipitation (mm),Wind Speed (km/h),Is Holiday,Holiday Name,Is Weekend,Is Special Event,Special Event Name,Season
T8635,2024-09-18,P003,Headphones,Electronics,4,115.71,462.84,10,416.56,81,1,333.25,Stormy,7.51,36,9.91,24.13,0,,0,0,,Fall
T1253,2024-09-18,P020,Board Game,Toys,1,358.16,358.16,5,340.25,134,1,272.2,Sunny,5.68,77,0.0,17.91,0,,0,0,,Fall
T9516,2024-09-18,P012,Jeans,Clothing,3,326.38,979.14,5,930.18,55,1,744.14,Rainy,9.19,50,2.53,26.41,0,,0,0,,Fall
T2786,2024-09-18,P015,Dining Table,Furniture,10,547.02,5470.2,15,4649.67,58,0,4649.67,Rainy,15.8,75,14.48,14.61,0,,0,0,,Fall
T1223,2024-09-18,P008,Air Fryer,Home Appliances,4,366.95,1467.8,20,1174.24,103,1,939.39,Rainy,19.87,67,10.81,17.61,0,,0,0,,Fall
T9410,2024-09-18,P018,Toy Car,Toys,4,861.83,3447.32,5,3274.95,133,1,2619.96,Cloudy,12.99,89,0.0,19.08,0,,0,0,,Fall
T5012,2024-09-18,P009,Coffee Machine,Home Appliances,4,834.43,3337.72,5,3170.83,89,1,2536.66,Rainy,6.18,87,14.9,6.14,0,,0,0,,Fall
T7158,2024-09-18,P008,Air Fryer,Home Appliances,2,723.24,1446.48,10,1301.83,72,0,1301.83,Cloudy,18.41,30,0.0,19.67,0,,0,0,,Fall
T6192,2024-09-18,P019,Doll,Toys,2,881.87,1763.74,0,1763.74,124,1,1410.99,Sunny,10.89,41,0.0,18.6,0,,0,0,,Fall
T6066,2024-09-18,P017,Mattress,Furniture,4,556.86,2227.44,10,2004.7,184,0,2004.7,Rainy,19.81,80,5.08,29.77,0,,0,0,,Fall
T3302,2024-09-19,P009,Coffee Machine,Home Appliances,6,23.33,139.98,20,111.98,61,1,89.58,Snow,14.69,42,8.87,14.16,0,,0,0,,Fall
T7348,2024-09-19,P016,Bookshelf,Furniture,9,251.26,2261.34,20,1809.07,151,0,1809.07,Sunny,15.05,54,0.0,14.91,0,,0,0,,Fall
T8082,2024-09-19,P015,Dining Table,Furniture,5,303.84,1519.2,5,1443.24,117,0,1443.24,Stormy,17.26,78,18.89,13.28,0,,0,0,,Fall
T3233,2024-09-19,P014,Sofa,Furniture,9,391.37,3522.33,15,2993.98,83,1,2395.18,Cloudy,5.32,83,0.0,8.58,0,,0,0,,Fall
T6130,2024-09-19,P002,Smartphone,Electronics,6,235.01,1410.06,10,1269.05,122,1,1015.24,Cloudy,11.67,78,0.0,26.82,0,,0,0,,Fall
T5965,2024-09-19,P020,Board Game,Toys,3,144.99,434.97,20,347.98,178,0,347.98,Sunny,11.05,83,0.0,11.44,0,,0,0,,Fall
T8165,2024-09-19,P009,Coffee Machine,Home Appliances,1,426.85,426.85,0,426.85,85,0,426.85,Stormy,10.07,50,10.96,5.07,0,,0,0,,Fall
T3727,2024-09-19,P014,Sofa,Furniture,4,881.39,3525.56,5,3349.28,146,1,2679.42,Sunny,17.93,35,0.0,21.77,0,,0,0,,Fall
T2545,2024-09-19,P008,Air Fryer,Home Appliances,4,753.18,3012.72,20,2410.18,155,1,1928.14,Snow,10.25,74,5.71,25.32,0,,0,0,,Fall
T4319,2024-09-19,P004,Monitor,Electronics,2,583.97,1167.94,20,934.35,95,1,747.48,Stormy,7.77,85,19.35,20.68,0,,0,0,,Fall
T7776,2024-09-20,P012,Jeans,Clothing,5,388.23,1941.15,20,1552.92,74,0,1552.92,Sunny,10.26,30,0.0,16.11,0,,0,0,,Fall
T4505,2024-09-20,P006,Blender,Home Appliances,10,89.56,895.6,10,806.04,31,1,644.83,Rainy,6.89,55,13.64,26.79,0,,0,0,,Fall
T4167,2024-09-20,P013,Winter Coat,Clothing,10,365.0,3650.0,10,3285.0,118,1,2628.0,Sunny,11.95,88,0.0,26.27,0,,0,0,,Fall
T7287,2024-09-20,P005,Keyboard,Accessories,4,316.13,1264.52,0,1264.52,15,1,1011.62,Snow,13.57,37,3.17,29.05,0,,0,0,,Fall
T5558,2024-09-20,P010,Shoes,Clothing,7,591.73,4142.11,0,4142.11,95,1,3313.69,Stormy,17.92,37,5.44,24.83,0,,0,0,,Fall
T9472,2024-09-20,P004,Monitor,Electronics,7,474.97,3324.79,5,3158.55,89,0,3158.55,Stormy,5.15,47,2.94,20.27,0,,0,0,,Fall
T8227,2024-09-20,P013,Winter Coat,Clothing,9,556.89,5012.01,20,4009.61,120,0,4009.61,Stormy,13.75,61,3.21,16.48,0,,0,0,,Fall
T5638,2024-09-20,P004,Monitor,Electronics,7,685.79,4800.53,5,4560.5,141,1,3648.4,Snow,5.95,59,19.1,10.42,0,,0,0,,Fall
T2069,2024-09-20,P016,Bookshelf,Furniture,10,103.88,1038.8,0,1038.8,154,1,831.04,Rainy,18.82,81,3.93,25.49,0,,0,0,,Fall
T5500,2024-09-20,P012,Jeans,Clothing,7,697.75,4884.25,10,4395.82,105,0,4395.82,Sunny,14.68,54,0.0,9.83,0,,0,0,,Fall
T2003,2024-09-21,P005,Keyboard,Accessories,7,900.24,6301.68,0,6301.68,117,1,5041.34,Stormy,19.87,83,3.09,15.0,0,,1,0,,Fall
T6435,2024-09-21,P009,Coffee Machine,Home Appliances,4,883.67,3534.68,5,3357.95,93,1,2686.36,Rainy,19.43,33,6.82,8.04,0,,1,0,,Fall
T3165,2024-09-21,P020,Board Game,Toys,9,425.75,3831.75,15,3256.99,127,0,3256.99,Rainy,10.69,90,12.26,7.34,0,,1,0,,Fall
T6014,2024-09-21,P014,Sofa,Furniture,1,874.22,874.22,10,786.8,57,0,786.8,Sunny,8.32,52,0.0,7.64,0,,1,0,,Fall
T3777,2024-09-21,P010,Shoes,Clothing,6,506.54,3039.24,0,3039.24,13,0,3039.24,Sunny,15.07,65,0.0,7.14,0,,1,0,,Fall
T3870,2024-09-21,P016,Bookshelf,Furniture,3,242.4,727.2,15,618.12,160,1,494.5,Stormy,17.62,83,16.66,14.7,0,,1,0,,Fall
T4107,2024-09-21,P008,Air Fryer,Home Appliances,3,413.32,1239.96,20,991.97,73,0,991.97,Stormy,17.45,37,15.09,26.39,0,,1,0,,Fall
T7661,2024-09-21,P008,Air Fryer,Home Appliances,4,12.53,50.12,15,42.6,17,1,34.08,Rainy,10.19,65,11.17,24.32,0,,1,0,,Fall
T8229,2024-09-21,P012,Jeans,Clothing,5,717.51,3587.55,5,3408.17,153,1,2726.54,Snow,7.65,42,6.44,19.58,0,,1,0,,Fall
T9511,2024-09-21,P016,Bookshelf,Furniture,6,717.88,4307.28,5,4091.92,132,1,3273.54,Cloudy,16.52,68,0.0,20.28,0,,1,0,,Fall
T4150,2024-09-22,P019,Doll,Toys,2,853.67,1707.34,15,1451.24,178,1,1160.99,Stormy,12.15,36,19.62,6.94,0,,1,0,,Fall
T5291,2024-09-22,P001,Laptop,Electronics,7,227.18,1590.26,10,1431.23,41,0,1431.23,Stormy,14.84,53,14.14,24.56,0,,1,0,,Fall
T1247,2024-09-22,P013,Winter Coat,Clothing,3,62.1,186.3,0,186.3,197,0,186.3,Rainy,17.28,36,12.96,14.17,0,,1,0,,Fall
T6389,2024-09-22,P014,Sofa,Furniture,1,868.1,868.1,20,694.48,131,0,694.48,Snow,17.35,61,15.15,9.49,0,,1,0,,Fall
T8668,2024-09-22,P015,Dining Table,Furniture,1,21.67,21.67,10,19.5,42,0,19.5,Stormy,19.84,83,15.88,26.65,0,,1,0,,Fall
T4337,2024-09-22,P017,Mattress,Furniture,7,984.98,6894.86,5,6550.12,148,0,6550.12,Sunny,17.1,66,0.0,20.97,0,,1,0,,Fall
T5503,2024-09-22,P020,Board Game,Toys,7,973.12,6811.84,0,6811.84,102,0,6811.84,Sunny,14.26,54,0.0,6.13,0,,1,0,,Fall
T9797,2024-09-22,P019,Doll,Toys,4,811.69,3246.76,10,2922.08,186,0,2922.08,Snow,12.51,67,8.97,19.65,0,,1,0,,Fall
T3213,2024-09-22,P018,Toy Car,Toys,2,861.52,1723.04,5,1636.89,158,0,1636.89,Stormy,18.13,64,10.76,24.19,0,,1,0,,Fall
T5664,2024-09-22,P014,Sofa,Furniture,10,628.2,6282.0,0,6282.0,154,0,6282.0,Rainy,7.93,86,18.51,21.8,0,,1,0,,Fall
T9301,2024-09-23,P005,Keyboard,Accessories,1,902.74,902.74,5,857.6,63,1,686.08,Rainy,13.62,72,7.38,12.25,0,,0,0,,Fall
T9666,2024-09-23,P005,Keyboard,Accessories,7,609.78,4268.46,5,4055.04,57,1,3244.03,Snow,13.8,50,15.67,26.0,0,,0,0,,Fall
T9525,2024-09-23,P008,Air Fryer,Home Appliances,1,150.67,150.67,20,120.54,176,1,96.43,Snow,12.71,83,10.57,25.91,0,,0,0,,Fall
T5741,2024-09-23,P019,Doll,Toys,10,326.58,3265.8,10,2939.22,75,0,2939.22,Rainy,8.21,51,2.32,23.51,0,,0,0,,Fall
T9210,2024-09-23,P016,Bookshelf,Furniture,4,244.54,978.16,20,782.53,18,1,626.02,Snow,10.35,34,8.26,27.98,0,,0,0,,Fall
T6469,2024-09-23,P013,Winter Coat,Clothing,6,647.53,3885.18,20,3108.14,111,1,2486.51,Snow,12.73,85,0.88,26.89,0,,0,0,,Fall
T1815,2024-09-23,P012,Jeans,Clothing,5,993.57,4967.85,15,4222.67,60,1,3378.14,Cloudy,8.08,81,0.0,14.52,0,,0,0,,Fall
T4320,2024-09-23,P002,Smartphone,Electronics,1,913.01,913.01,0,913.01,185,0,913.01,Stormy,10.4,42,16.49,15.14,0,,0,0,,Fall
T4190,2024-09-23,P001,Laptop,Electronics,6,296.89,1781.34,5,1692.27,56,1,1353.82,Sunny,12.64,33,0.0,28.01,0,,0,0,,Fall
T8027,2024-09-23,P016,Bookshelf,Furniture,6,713.48,4280.88,5,4066.84,199,0,4066.84,Cloudy,8.7,81,0.0,9.16,0,,0,0,,Fall
T8623,2024-09-24,P016,Bookshelf,Furniture,8,700.92,5607.36,5,5326.99,80,1,4261.59,Rainy,18.26,41,19.0,25.94,0,,0,0,,Fall
T6822,2024-09-24,P015,Dining Table,Furniture,3,74.27,222.81,20,178.25,174,0,178.25,Sunny,12.28,75,0.0,21.44,0,,0,0,,Fall
T4146,2024-09-24,P019,Doll,Toys,2,413.8,827.6,0,827.6,184,1,662.08,Sunny,7.71,51,0.0,17.84,0,,0,0,,Fall
T1004,2024-09-24,P016,Bookshelf,Furniture,4,867.6,3470.4,5,3296.88,46,1,2637.5,Cloudy,7.0,31,0.0,10.59,0,,0,0,,Fall
T9263,2024-09-24,P009,Coffee Machine,Home Appliances,9,863.14,7768.26,0,7768.26,190,0,7768.26,Sunny,10.32,54,0.0,8.66,0,,0,0,,Fall
T7319,2024-09-24,P009,Coffee Machine,Home Appliances,5,520.88,2604.4,15,2213.74,90,0,2213.74,Stormy,18.17,38,2.75,15.17,0,,0,0,,Fall
T6018,2024-09-24,P002,Smartphone,Electronics,6,267.1,1602.6,10,1442.34,40,0,1442.34,Snow,11.94,47,17.01,13.76,0,,0,0,,Fall
T4339,2024-09-24,P009,Coffee Machine,Home Appliances,2,258.59,517.18,5,491.32,150,0,491.32,Sunny,8.93,69,0.0,26.23,0,,0,0,,Fall
T7253,2024-09-24,P017,Mattress,Furniture,3,411.08,1233.24,10,1109.92,77,0,1109.92,Sunny,16.61,56,0.0,5.48,0,,0,0,,Fall
T1561,2024-09-24,P017,Mattress,Furniture,1,358.33,358.33,20,286.66,74,1,229.33,Sunny,8.69,72,0.0,14.13,0,,0,0,,Fall
T3688,2024-09-25,P003,Headphones,Electronics,10,145.44,1454.4,10,1308.96,127,0,1308.96,Stormy,8.41,74,6.07,22.26,0,,0,0,,Fall
T6036,2024-09-25,P011,T-shirt,Clothing,1,559.13,559.13,5,531.17,186,1,424.94,Snow,18.18,40,3.49,13.29,0,,0,0,,Fall
T8616,2024-09-25,P004,Monitor,Electronics,2,177.07,354.14,20,283.31,94,1,226.65,Rainy,18.98,71,1.39,27.32,0,,0,0,,Fall
T6445,2024-09-25,P002,Smartphone,Electronics,2,870.63,1741.26,0,1741.26,124,1,1393.01,Snow,16.24,67,8.51,7.22,0,,0,0,,Fall
T6780,2024-09-25,P012,Jeans,Clothing,2,479.22,958.44,15,814.67,195,1,651.74,Stormy,10.05,50,6.13,15.67,0,,0,0,,Fall
T7287,2024-09-25,P008,Air Fryer,Home Appliances,4,754.94,3019.76,15,2566.8,111,1,2053.44,Sunny,16.35,80,0.0,19.7,0,,0,0,,Fall
T3633,2024-09-25,P002,Smartphone,Electronics,7,690.84,4835.88,20,3868.7,79,0,3868.7,Sunny,17.96,49,0.0,14.97,0,,0,0,,Fall
T6121,2024-09-25,P015,Dining Table,Furniture,7,177.76,1244.32,0,1244.32,178,0,1244.32,Sunny,10.26,30,0.0,8.51,0,,0,0,,Fall
T4495,2024-09-25,P013,Winter Coat,Clothing,6,83.22,499.32,15,424.42,148,0,424.42,Snow,8.78,51,13.57,20.34,0,,0,0,,Fall
T8828,2024-09-25,P007,Vacuum Cleaner,Home Appliances,9,38.06,342.54,15,291.16,129,1,232.93,Cloudy,13.21,59,0.0,11.78,0,,0,0,,Fall
T8836,2024-09-26,P014,Sofa,Furniture,2,370.67,741.34,10,667.21,48,1,533.77,Snow,12.6,36,6.02,17.44,0,,0,0,,Fall
T8025,2024-09-26,P018,Toy Car,Toys,5,170.49,852.45,0,852.45,22,0,852.45,Cloudy,9.5,55,0.0,11.44,0,,0,0,,Fall
T7354,2024-09-26,P020,Board Game,Toys,4,137.55,550.2,0,550.2,81,0,550.2,Cloudy,5.19,79,0.0,28.67,0,,0,0,,Fall
T3097,2024-09-26,P012,Jeans,Clothing,8,268.65,2149.2,0,2149.2,123,0,2149.2,Sunny,8.42,62,0.0,12.02,0,,0,0,,Fall
T7378,2024-09-26,P007,Vacuum Cleaner,Home Appliances,3,79.7,239.1,10,215.19,82,1,172.15,Rainy,9.23,42,5.63,9.51,0,,0,0,,Fall
T5818,2024-09-26,P004,Monitor,Electronics,7,55.56,388.92,5,369.47,11,1,295.58,Sunny,10.63,85,0.0,23.96,0,,0,0,,Fall
T7342,2024-09-26,P007,Vacuum Cleaner,Home Appliances,10,633.1,6331.0,15,5381.35,164,0,5381.35,Sunny,15.59,86,0.0,15.5,0,,0,0,,Fall
T9765,2024-09-26,P015,Dining Table,Furniture,6,208.96,1253.76,20,1003.01,76,1,802.41,Rainy,6.72,36,17.97,7.4,0,,0,0,,Fall
T6654,2024-09-26,P011,T-shirt,Clothing,7,639.79,4478.53,0,4478.53,109,0,4478.53,Stormy,17.62,41,10.41,9.22,0,,0,0,,Fall
T4674,2024-09-26,P011,T-shirt,Clothing,9,582.22,5239.98,20,4191.98,139,0,4191.98,Cloudy,12.1,35,0.0,16.52,0,,0,0,,Fall
T9490,2024-09-27,P004,Monitor,Electronics,10,989.75,9897.5,5,9402.62,24,0,9402.62,Snow,13.34,61,0.6,16.62,0,,0,0,,Fall
T7889,2024-09-27,P019,Doll,Toys,4,188.65,754.6,5,716.87,179,0,716.87,Stormy,11.08,78,13.93,11.42,0,,0,0,,Fall
T4966,2024-09-27,P013,Winter Coat,Clothing,3,66.73,200.19,15,170.16,149,0,170.16,Cloudy,5.82,88,0.0,15.19,0,,0,0,,Fall
T9944,2024-09-27,P006,Blender,Home Appliances,10,317.11,3171.1,20,2536.88,131,0,2536.88,Snow,8.87,77,7.95,14.29,0,,0,0,,Fall
T7411,2024-09-27,P004,Monitor,Electronics,3,222.28,666.84,15,566.81,154,0,566.81,Rainy,7.15,55,6.2,20.65,0,,0,0,,Fall
T1749,2024-09-27,P014,Sofa,Furniture,3,370.38,1111.14,15,944.47,85,0,944.47,Stormy,18.49,77,11.22,25.58,0,,0,0,,Fall
T5741,2024-09-27,P010,Shoes,Clothing,1,914.17,914.17,15,777.04,63,1,621.63,Sunny,11.08,73,0.0,10.13,0,,0,0,,Fall
T8955,2024-09-27,P001,Laptop,Electronics,10,756.68,7566.8,10,6810.12,169,1,5448.1,Cloudy,11.38,63,0.0,8.54,0,,0,0,,Fall
T8070,2024-09-27,P002,Smartphone,Electronics,2,369.53,739.06,5,702.11,69,1,561.69,Stormy,7.0,43,19.71,26.33,0,,0,0,,Fall
T3719,2024-09-27,P018,Toy Car,Toys,2,727.1,1454.2,15,1236.07,117,1,988.86,Cloudy,18.62,33,0.0,5.12,0,,0,0,,Fall
T4694,2024-09-28,P009,Coffee Machine,Home Appliances,3,527.62,1582.86,15,1345.43,13,0,1345.43,Rainy,19.68,38,14.34,5.9,0,,1,0,,Fall
T3754,2024-09-28,P011,T-shirt,Clothing,1,999.66,999.66,0,999.66,153,0,999.66,Cloudy,11.82,69,0.0,16.19,0,,1,0,,Fall
T9587,2024-09-28,P015,Dining Table,Furniture,8,152.57,1220.56,20,976.45,64,0,976.45,Stormy,5.57,73,10.04,11.32,0,,1,0,,Fall
T4534,2024-09-28,P007,Vacuum Cleaner,Home Appliances,5,293.18,1465.9,5,1392.61,140,1,1114.09,Rainy,11.3,38,6.03,13.02,0,,1,0,,Fall
T2545,2024-09-28,P016,Bookshelf,Furniture,10,335.89,3358.9,20,2687.12,188,0,2687.12,Rainy,15.29,47,1.3,16.61,0,,1,0,,Fall
T6990,2024-09-28,P018,Toy Car,Toys,3,221.9,665.7,20,532.56,114,0,532.56,Stormy,16.6,73,3.66,9.62,0,,1,0,,Fall
T6524,2024-09-28,P016,Bookshelf,Furniture,8,356.4,2851.2,15,2423.52,38,1,1938.82,Sunny,11.42,75,0.0,27.8,0,,1,0,,Fall
T3290,2024-09-28,P014,Sofa,Furniture,1,137.88,137.88,20,110.3,200,1,88.24,Snow,15.8,54,5.56,28.91,0,,1,0,,Fall
T3497,2024-09-28,P006,Blender,Home Appliances,10,743.39,7433.9,5,7062.2,45,1,5649.76,Sunny,10.41,78,0.0,21.41,0,,1,0,,Fall
T9594,2024-09-28,P003,Headphones,Electronics,6,416.25,2497.5,0,2497.5,104,1,1998.0,Stormy,12.52,80,11.04,23.61,0,,1,0,,Fall
T5285,2024-09-29,P002,Smartphone,Electronics,1,679.98,679.98,15,577.98,25,0,577.98,Stormy,9.31,42,6.73,12.26,0,,1,0,,Fall
T6055,2024-09-29,P014,Sofa,Furniture,8,270.63,2165.04,15,1840.28,47,1,1472.22,Cloudy,16.72,47,0.0,20.66,0,,1,0,,Fall
T7491,2024-09-29,P020,Board Game,Toys,6,774.26,4645.56,20,3716.45,114,0,3716.45,Stormy,7.8,64,11.26,25.21,0,,1,0,,Fall
T5727,2024-09-29,P003,Headphones,Electronics,9,464.6,4181.4,20,3345.12,49,1,2676.1,Rainy,5.28,30,17.9,27.98,0,,1,0,,Fall
T9417,2024-09-29,P005,Keyboard,Accessories,5,35.2,176.0,20,140.8,103,1,112.64,Stormy,8.2,83,17.07,10.76,0,,1,0,,Fall
T2491,2024-09-29,P016,Bookshelf,Furniture,5,955.29,4776.45,20,3821.16,130,0,3821.16,Cloudy,16.25,50,0.0,26.68,0,,1,0,,Fall
T6788,2024-09-29,P004,Monitor,Electronics,3,403.34,1210.02,0,1210.02,146,0,1210.02,Rainy,17.9,59,5.32,23.85,0,,1,0,,Fall
T4674,2024-09-29,P004,Monitor,Electronics,3,589.84,1769.52,10,1592.57,186,1,1274.06,Stormy,8.25,53,13.7,22.43,0,,1,0,,Fall
T6598,2024-09-29,P005,Keyboard,Accessories,8,899.8,7198.4,10,6478.56,104,0,6478.56,Snow,16.37,76,2.31,14.2,0,,1,0,,Fall
T3764,2024-09-29,P013,Winter Coat,Clothing,7,766.45,5365.15,20,4292.12,117,1,3433.7,Snow,6.54,41,9.09,12.93,0,,1,0,,Fall
T4381,2024-09-30,P014,Sofa,Furniture,1,413.12,413.12,0,413.12,102,1,330.5,Rainy,8.53,33,8.08,27.77,0,,0,0,,Fall
T4410,2024-09-30,P020,Board Game,Toys,9,616.63,5549.67,15,4717.22,128,0,4717.22,Sunny,9.58,46,0.0,5.35,0,,0,0,,Fall
T9716,2024-09-30,P014,Sofa,Furniture,2,496.93,993.86,20,795.09,93,1,636.07,Sunny,8.82,75,0.0,12.48,0,,0,0,,Fall
T9044,2024-09-30,P013,Winter Coat,Clothing,8,534.09,4272.72,10,3845.45,81,1,3076.36,Cloudy,13.24,31,0.0,25.96,0,,0,0,,Fall
T5287,2024-09-30,P014,Sofa,Furniture,4,926.56,3706.24,15,3150.3,171,0,3150.3,Stormy,15.84,58,0.56,14.11,0,,0,0,,Fall
T7680,2024-09-30,P013,Winter Coat,Clothing,3,398.14,1194.42,0,1194.42,27,0,1194.42,Cloudy,17.45,54,0.0,13.68,0,,0,0,,Fall
T6091,2024-09-30,P005,Keyboard,Accessories,7,251.15,1758.05,15,1494.34,198,1,1195.47,Rainy,18.48,58,15.07,17.6,0,,0,0,,Fall
T8997,2024-09-30,P015,Dining Table,Furniture,5,838.77,4193.85,10,3774.47,48,1,3019.58,Cloudy,7.64,34,0.0,14.79,0,,0,0,,Fall
T9267,2024-09-30,P019,Doll,Toys,4,306.8,1227.2,0,1227.2,85,1,981.76,Sunny,6.35,66,0.0,22.28,0,,0,0,,Fall
T7012,2024-09-30,P001,Laptop,Electronics,4,457.32,1829.28,20,1463.42,92,0,1463.42,Snow,7.91,62,12.08,15.98,0,,0,0,,Fall
T2137,2024-10-01,P002,Smartphone,Electronics,10,541.4,5414.0,10,4872.6,91,1,3898.08,Snow,9.31,43,4.08,22.16,0,,0,0,,Fall
T6987,2024-10-01,P003,Headphones,Electronics,9,741.83,6676.47,0,6676.47,87,0,6676.47,Sunny,18.17,54,0.0,26.61,0,,0,0,,Fall
T8211,2024-10-01,P006,Blender,Home Appliances,5,230.56,1152.8,15,979.88,34,1,783.9,Rainy,5.13,43,6.77,8.72,0,,0,0,,Fall
T9768,2024-10-01,P010,Shoes,Clothing,2,179.29,358.58,15,304.79,105,1,243.83,Rainy,11.25,47,0.82,21.88,0,,0,0,,Fall
T4910,2024-10-01,P020,Board Game,Toys,3,823.8,2471.4,0,2471.4,176,1,1977.12,Stormy,13.14,46,18.35,29.67,0,,0,0,,Fall
T7927,2024-10-01,P006,Blender,Home Appliances,8,416.8,3334.4,5,3167.68,142,1,2534.14,Sunny,16.8,73,0.0,25.95,0,,0,0,,Fall
T3733,2024-10-01,P020,Board Game,Toys,1,780.65,780.65,15,663.55,133,0,663.55,Stormy,15.98,59,0.24,7.12,0,,0,0,,Fall
T6633,2024-10-01,P020,Board Game,Toys,3,892.12,2676.36,15,2274.91,116,1,1819.93,Stormy,14.25,39,19.05,28.25,0,,0,0,,Fall
T3867,2024-10-01,P010,Shoes,Clothing,5,394.38,1971.9,15,1676.12,104,0,1676.12,Sunny,14.4,73,0.0,8.76,0,,0,0,,Fall
T2945,2024-10-01,P017,Mattress,Furniture,5,955.28,4776.4,15,4059.94,14,0,4059.94,Sunny,19.24,70,0.0,22.99,0,,0,0,,Fall
T7864,2024-10-02,P019,Doll,Toys,4,861.63,3446.52,5,3274.19,183,1,2619.35,Snow,17.48,61,11.25,25.75,0,,0,0,,Fall
T5441,2024-10-02,P011,T-shirt,Clothing,4,225.78,903.12,20,722.5,136,0,722.5,Cloudy,16.33,82,0.0,12.02,0,,0,0,,Fall
T1586,2024-10-02,P002,Smartphone,Electronics,3,105.51,316.53,10,284.88,52,0,284.88,Stormy,9.28,33,8.92,9.46,0,,0,0,,Fall
T4315,2024-10-02,P006,Blender,Home Appliances,7,768.23,5377.61,10,4839.85,106,0,4839.85,Rainy,18.26,47,2.74,25.87,0,,0,0,,Fall
T8326,2024-10-02,P020,Board Game,Toys,4,936.43,3745.72,20,2996.58,16,1,2397.26,Snow,6.49,45,16.71,5.55,0,,0,0,,Fall
T1694,2024-10-02,P010,Shoes,Clothing,4,764.44,3057.76,20,2446.21,178,0,2446.21,Cloudy,6.57,42,0.0,29.72,0,,0,0,,Fall
T2022,2024-10-02,P010,Shoes,Clothing,2,774.34,1548.68,5,1471.25,45,0,1471.25,Stormy,12.51,40,2.98,23.34,0,,0,0,,Fall
T1867,2024-10-02,P015,Dining Table,Furniture,6,397.01,2382.06,15,2024.75,173,0,2024.75,Sunny,11.57,87,0.0,9.02,0,,0,0,,Fall
T3546,2024-10-02,P009,Coffee Machine,Home Appliances,1,542.2,542.2,5,515.09,76,1,412.07,Rainy,15.03,53,7.81,14.55,0,,0,0,,Fall
T2563,2024-10-02,P009,Coffee Machine,Home Appliances,10,57.71,577.1,15,490.54,192,0,490.54,Rainy,14.39,75,17.68,27.42,0,,0,0,,Fall
T1087,2024-10-03,P007,Vacuum Cleaner,Home Appliances,5,47.63,238.15,15,202.43,93,0,202.43,Stormy,17.3,75,17.47,22.81,0,,0,0,,Fall
T7195,2024-10-03,P014,Sofa,Furniture,2,961.81,1923.62,0,1923.62,18,1,1538.9,Snow,15.62,61,9.82,22.61,0,,0,0,,Fall
T7727,2024-10-03,P017,Mattress,Furniture,1,864.76,864.76,15,735.05,49,0,735.05,Rainy,9.41,53,12.14,13.86,0,,0,0,,Fall
T1562,2024-10-03,P013,Winter Coat,Clothing,3,644.61,1933.83,0,1933.83,16,1,1547.06,Stormy,13.98,83,10.21,21.52,0,,0,0,,Fall
T3121,2024-10-03,P020,Board Game,Toys,1,588.7,588.7,15,500.4,150,0,500.4,Snow,19.38,81,14.49,10.29,0,,0,0,,Fall
T6149,2024-10-03,P018,Toy Car,Toys,2,378.43,756.86,10,681.17,113,1,544.94,Sunny,15.39,84,0.0,11.75,0,,0,0,,Fall
T1672,2024-10-03,P011,T-shirt,Clothing,8,167.84,1342.72,0,1342.72,38,0,1342.72,Cloudy,16.2,85,0.0,26.64,0,,0,0,,Fall
T5938,2024-10-03,P019,Doll,Toys,4,969.26,3877.04,0,3877.04,153,0,3877.04,Rainy,7.99,38,19.42,8.2,0,,0,0,,Fall
T3725,2024-10-03,P001,Laptop,Electronics,9,991.1,8919.9,0,8919.9,66,0,8919.9,Cloudy,19.72,34,0.0,15.02,0,,0,0,,Fall
T3998,2024-10-03,P017,Mattress,Furniture,9,382.42,3441.78,5,3269.69,200,1,2615.75,Stormy,9.14,90,4.36,17.72,0,,0,0,,Fall
T6170,2024-10-04,P002,Smartphone,Electronics,6,882.58,5295.48,10,4765.93,98,0,4765.93,Cloudy,14.55,41,0.0,22.41,0,,0,0,,Fall
T5103,2024-10-04,P009,Coffee Machine,Home Appliances,10,126.49,1264.9,15,1075.16,30,1,860.13,Cloudy,11.52,88,0.0,13.41,0,,0,0,,Fall
T9127,2024-10-04,P009,Coffee Machine,Home Appliances,5,911.34,4556.7,5,4328.86,135,1,3463.09,Sunny,5.6,44,0.0,20.87,0,,0,0,,Fall
T2670,2024-10-04,P001,Laptop,Electronics,2,883.84,1767.68,10,1590.91,62,0,1590.91,Stormy,6.59,90,18.75,9.9,0,,0,0,,Fall
T4016,2024-10-04,P009,Coffee Machine,Home Appliances,7,893.17,6252.19,10,5626.97,114,1,4501.58,Stormy,18.44,41,14.0,5.52,0,,0,0,,Fall
T3017,2024-10-04,P006,Blender,Home Appliances,2,974.76,1949.52,10,1754.57,174,1,1403.66,Sunny,17.95,71,0.0,23.23,0,,0,0,,Fall
T4490,2024-10-04,P011,T-shirt,Clothing,3,501.31,1503.93,20,1203.14,155,0,1203.14,Cloudy,8.0,75,0.0,25.58,0,,0,0,,Fall
T1267,2024-10-04,P008,Air Fryer,Home Appliances,2,133.29,266.58,5,253.25,119,1,202.6,Rainy,19.45,40,16.0,5.23,0,,0,0,,Fall
