Transaction ID,Date,Product Name,Quantity Sold,Sales Price per Unit ($),Discount (%),Stock After Sale,Returned,Weather Condition,Temperature (°C),Humidity (%),Precipitation (mm),Wind Speed (km/h),Is Holiday,Is Weekend,Is Special Event,Season,Category,Total Sales ($),Total Sales After Discount ($),Net Sales Value ($),Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,Future_7_Day_Sales,Month,Monthly Sales
T2644,2027-07-03,Bookshelf,18,857.44,10,382,0,Rainy,21.96,67,25.7,43.5,1,1,1,Summer,Furniture,15433.920000000002,13890.528000000002,13890.528000000002,7.0,3.0,8.0,1.0,2027-07,50
T2645,2027-07-04,Sneakers,3,752.45,20,206,0,Snow,-0.69,37,1.72,29.5,0,0,1,Winter,Clothing,2257.3500000000004,1805.8800000000003,1805.8800000000003,4.0,14.0,10.0,10.0,2027-07,11
T2646,2027-07-05,Headphones,15,807.07,0,105,1,Cloudy,12.23,13,32.66,77.38,0,1,0,Fall,Electronics,12106.050000000001,12106.050000000001,11298.980000000001,1.0,19.0,8.0,9.0,2027-07,16
T2647,2027-07-06,Camera,15,145.48,10,318,1,Cloudy,37.49,19,8.58,88.07,0,0,0,Fall,Electronics,2182.2,1963.9799999999998,1818.4999999999998,13.0,8.0,19.0,7.0,2027-07,15
T2648,2027-07-07,Board Game,4,79.02,20,291,1,Sunny,21.53,60,46.56,26.11,1,1,0,Summer,Toys,316.08,252.864,173.844,14.0,12.0,3.0,7.0,2027-07,24
T2649,2027-07-08,Smartphone,9,894.47,10,250,0,Sunny,10.5,27,34.29,9.51,1,0,1,Winter,Electronics,8050.2300000000005,7245.207,7245.207,19.0,4.0,18.0,10.0,2027-07,19
T2650,2027-07-09,Monitor,19,393.96,20,13,1,Rainy,23.16,56,35.35,13.69,0,0,0,Winter,Electronics,7485.24,5988.192,5594.232,16.0,8.0,3.0,3.0,2027-07,19
T2651,2027-07-10,Laptop,17,295.0,20,163,0,Sunny,35.97,41,11.63,79.28,1,1,1,Spring,Electronics,5015.0,4012.0,4012.0,10.0,6.0,4.0,10.0,2027-07,38
T2652,2027-07-11,Board Game,11,727.45,0,43,1,Snow,7.33,39,44.04,43.58,1,1,1,Fall,Toys,8001.950000000001,8001.950000000001,7274.500000000001,4.0,6.0,7.0,15.0,2027-07,24
T2653,2027-07-12,Board Game,9,838.05,5,386,0,Snow,17.73,45,26.89,13.19,0,0,1,Spring,Toys,7542.45,7165.327499999999,7165.327499999999,11.0,9.0,15.0,19.0,2027-07,24
T2654,2027-07-13,Smartphone,10,863.86,20,440,0,Snow,38.14,18,42.85,34.03,1,1,1,Fall,Electronics,8638.6,6910.880000000001,6910.880000000001,9.0,19.0,15.0,3.0,2027-07,19
T2655,2027-07-14,Wardrobe,18,322.84,20,111,1,Stormy,2.76,45,13.55,51.42,0,0,0,Summer,Furniture,5811.12,4648.896,4326.056,6.0,3.0,10.0,17.0,2027-07,18
T2656,2027-07-15,Toy Car,13,853.69,0,205,0,Snow,27.38,38,37.77,85.21,1,0,0,Summer,Toys,11097.970000000001,11097.970000000001,11097.970000000001,9.0,1.0,3.0,17.0,2027-07,13
T2657,2027-07-16,Sneakers,8,50.52,5,384,0,Sunny,22.65,25,28.73,64.17,0,1,0,Winter,Clothing,404.16,383.952,383.952,3.0,3.0,4.0,15.0,2027-07,11
T2658,2027-07-17,Microwave,7,59.16,15,256,0,Sunny,25.59,30,2.42,17.6,1,0,1,Winter,Kitchen,414.12,352.002,352.002,18.0,11.0,19.0,13.0,2027-07,33
T2659,2027-07-18,Watch,17,627.28,15,307,0,Snow,10.8,73,20.27,15.87,1,1,1,Winter,Clothing,10663.76,9064.196,9064.196,1.0,14.0,1.0,10.0,2027-07,17
T2660,2027-07-19,Bookshelf,15,72.48,5,438,1,Cloudy,9.12,75,9.2,41.23,0,0,0,Fall,Furniture,1087.2,1032.84,960.3599999999999,18.0,11.0,16.0,8.0,2027-07,50
T2661,2027-07-20,Blender,15,331.36,10,144,1,Cloudy,25.79,68,17.96,7.52,0,0,1,Winter,Kitchen,4970.400000000001,4473.360000000001,4142.000000000001,1.0,13.0,18.0,14.0,2027-07,31
T2662,2027-07-21,Headphones,1,676.03,0,146,1,Cloudy,4.7,37,19.17,75.56,1,0,0,Summer,Electronics,676.03,676.03,0.0,15.0,9.0,2.0,3.0,2027-07,16
T2663,2027-07-22,Bookshelf,14,343.89,5,391,1,Rainy,13.88,64,23.75,40.15,0,1,0,Spring,Furniture,4814.46,4573.737,4229.847,15.0,16.0,16.0,1.0,2027-07,50
T2664,2027-07-23,Sofa,5,187.8,15,301,1,Stormy,3.47,40,30.01,34.3,0,0,0,Summer,Furniture,939.0,798.15,610.3499999999999,15.0,1.0,10.0,7.0,2027-07,5
T2665,2027-07-24,Action Figure,11,288.54,20,164,0,Snow,-4.63,42,28.55,50.91,0,0,1,Summer,Toys,3173.94,2539.152,2539.152,17.0,17.0,8.0,12.0,2027-07,11
T2666,2027-07-25,Blender,16,463.0,15,169,0,Rainy,38.65,96,1.95,70.9,0,1,0,Summer,Kitchen,7408.0,6296.8,6296.8,15.0,19.0,4.0,16.0,2027-07,31
T2667,2027-07-26,Bookshelf,2,480.63,20,478,0,Cloudy,14.43,69,37.53,56.93,0,0,1,Spring,Furniture,961.26,769.008,769.008,14.0,6.0,8.0,5.0,2027-07,50
T2668,2027-07-27,Microwave,8,785.17,0,298,0,Snow,38.62,50,47.46,80.24,1,1,0,Summer,Kitchen,6281.36,6281.36,6281.36,7.0,4.0,19.0,11.0,2027-07,33
T2669,2027-07-28,Laptop,11,752.65,20,233,1,Rainy,1.31,90,17.43,62.94,0,1,1,Fall,Electronics,8279.15,6623.32,5870.67,17.0,5.0,15.0,6.0,2027-07,38
T2670,2027-07-29,T-shirt,18,462.25,5,391,1,Sunny,21.43,55,8.99,78.8,0,1,1,Fall,Clothing,8320.5,7904.474999999999,7442.224999999999,19.0,11.0,1.0,15.0,2027-07,18
T2671,2027-07-30,Coffee Maker,3,847.21,20,271,0,Cloudy,4.04,58,27.0,69.68,0,0,0,Spring,Kitchen,2541.63,2033.304,2033.304,2.0,19.0,9.0,13.0,2027-07,3
T2672,2027-07-31,Bookshelf,1,123.09,10,60,1,Rainy,30.55,74,35.25,19.31,0,1,1,Fall,Furniture,123.09,110.781,-12.308999999999997,2.0,5.0,15.0,11.0,2027-07,50
T2673,2027-08-01,Watch,11,262.8,5,296,0,Sunny,30.27,51,33.95,5.24,1,0,1,Winter,Clothing,2890.8,2746.26,2746.26,17.0,16.0,14.0,19.0,2027-08,21
T2674,2027-08-02,Television,16,829.7,0,467,0,Cloudy,0.07,32,30.61,90.34,0,1,1,Fall,Electronics,13275.2,13275.2,13275.2,17.0,12.0,15.0,4.0,2027-08,57
T2675,2027-08-03,Bookshelf,18,384.21,5,235,1,Stormy,36.04,36,7.31,94.57,1,0,0,Summer,Furniture,6915.78,6569.990999999999,6185.780999999999,1.0,15.0,17.0,5.0,2027-08,25
T2676,2027-08-04,Smartphone,16,981.37,10,165,1,Cloudy,3.76,98,41.84,72.69,1,1,1,Fall,Electronics,15701.92,14131.728000000001,13150.358,10.0,2.0,4.0,4.0,2027-08,54
T2677,2027-08-05,Television,10,471.59,0,194,1,Stormy,22.58,41,21.28,72.42,0,1,0,Winter,Electronics,4715.9,4715.9,4244.3099999999995,16.0,16.0,16.0,17.0,2027-08,57
T2678,2027-08-06,Laptop,18,794.02,15,234,1,Stormy,39.35,92,11.07,27.01,0,1,0,Winter,Electronics,14292.36,12148.506,11354.485999999999,11.0,1.0,6.0,9.0,2027-08,18
T2679,2027-08-07,Board Game,6,408.28,10,368,1,Stormy,34.71,97,4.31,54.24,1,0,1,Winter,Toys,2449.68,2204.712,1796.432,9.0,7.0,6.0,13.0,2027-08,8
T2680,2027-08-08,Action Figure,19,430.7,0,183,1,Snow,38.05,12,20.84,99.22,1,1,0,Summer,Toys,8183.3,8183.3,7752.6,11.0,10.0,11.0,17.0,2027-08,42
T2681,2027-08-09,Action Figure,4,389.05,20,333,1,Snow,10.42,69,30.9,85.61,1,0,0,Winter,Toys,1556.2,1244.96,855.9100000000001,19.0,2.0,6.0,8.0,2027-08,42
T2682,2027-08-10,Headphones,13,721.88,5,232,0,Stormy,-0.25,85,33.27,30.44,0,0,0,Summer,Electronics,9384.44,8915.218,8915.218,1.0,10.0,6.0,11.0,2027-08,13
T2683,2027-08-11,Smartphone,14,552.04,0,361,1,Sunny,3.48,88,48.14,30.1,1,0,0,Winter,Electronics,7728.5599999999995,7728.5599999999995,7176.5199999999995,16.0,2.0,17.0,1.0,2027-08,54
T2684,2027-08-12,Blender,3,944.34,5,491,0,Stormy,17.52,26,7.66,48.36,0,0,0,Summer,Kitchen,2833.02,2691.3689999999997,2691.3689999999997,16.0,12.0,15.0,5.0,2027-08,3
T2685,2027-08-13,Watch,10,258.38,20,107,0,Rainy,30.7,41,49.29,40.46,1,0,1,Summer,Clothing,2583.8,2067.0400000000004,2067.0400000000004,11.0,5.0,17.0,13.0,2027-08,21
T2686,2027-08-14,Bookshelf,6,109.56,0,378,1,Stormy,1.76,16,32.73,37.12,1,0,1,Summer,Furniture,657.36,657.36,547.8,18.0,7.0,2.0,7.0,2027-08,25
T2687,2027-08-15,Bookshelf,1,399.33,15,223,0,Snow,24.69,92,22.71,62.7,0,1,0,Fall,Furniture,399.33,339.4305,339.4305,6.0,18.0,3.0,3.0,2027-08,25
T2688,2027-08-16,Wardrobe,14,620.55,10,80,1,Snow,9.56,80,44.41,1.15,0,1,0,Winter,Furniture,8687.699999999999,7818.929999999999,7198.379999999999,18.0,17.0,4.0,16.0,2027-08,24
T2689,2027-08-17,Television,8,862.19,0,234,0,Rainy,10.35,78,34.72,76.33,1,0,1,Summer,Electronics,6897.52,6897.52,6897.52,10.0,5.0,19.0,13.0,2027-08,57
T2690,2027-08-18,Action Figure,19,352.73,20,381,0,Rainy,24.79,67,17.44,74.01,0,0,1,Winter,Toys,6701.870000000001,5361.496000000001,5361.496000000001,4.0,10.0,12.0,12.0,2027-08,42
T2691,2027-08-19,Television,14,657.25,0,184,0,Cloudy,16.01,49,44.2,83.03,0,1,1,Fall,Electronics,9201.5,9201.5,9201.5,8.0,3.0,2.0,3.0,2027-08,57
T2692,2027-08-20,Wardrobe,10,356.7,5,428,1,Sunny,31.54,94,33.33,84.15,1,1,0,Spring,Furniture,3567.0,3388.6499999999996,3031.95,14.0,4.0,7.0,19.0,2027-08,24
T2693,2027-08-21,Microwave,17,621.05,0,185,0,Sunny,2.02,57,34.94,56.64,0,0,0,Winter,Kitchen,10557.849999999999,10557.849999999999,10557.849999999999,8.0,17.0,19.0,18.0,2027-08,17
T2694,2027-08-22,Television,9,885.96,15,134,0,Sunny,30.55,60,44.82,78.01,0,1,1,Winter,Electronics,7973.64,6777.594,6777.594,14.0,16.0,9.0,15.0,2027-08,57
T2695,2027-08-23,Sneakers,6,239.04,0,220,0,Snow,-2.11,66,22.42,49.24,1,0,0,Fall,Clothing,1434.24,1434.24,1434.24,8.0,17.0,17.0,10.0,2027-08,15
T2696,2027-08-24,Dining Table,11,410.2,10,288,1,Sunny,3.73,80,32.85,95.15,1,1,1,Summer,Furniture,4512.2,4060.98,3650.78,1.0,12.0,15.0,10.0,2027-08,11
T2697,2027-08-25,Smartphone,7,993.33,0,364,0,Cloudy,24.53,46,37.23,19.07,0,1,1,Winter,Electronics,6953.31,6953.31,6953.31,14.0,4.0,15.0,11.0,2027-08,54
T2698,2027-08-26,Smartphone,17,869.87,5,202,1,Cloudy,33.47,96,22.7,91.56,0,1,0,Spring,Electronics,14787.79,14048.4005,13178.530499999999,7.0,4.0,3.0,9.0,2027-08,54
T2699,2027-08-27,Toy Car,1,568.99,0,370,0,Sunny,6.37,84,4.17,25.85,0,1,1,Fall,Toys,568.99,568.99,568.99,13.0,12.0,7.0,1.0,2027-08,1
T2700,2027-08-28,Coffee Maker,5,521.46,15,146,0,Rainy,9.72,83,38.57,10.27,1,1,1,Summer,Kitchen,2607.3,2216.205,2216.205,3.0,16.0,11.0,14.0,2027-08,23
T2701,2027-08-29,Sneakers,9,291.75,20,324,0,Cloudy,19.17,94,2.39,43.91,1,0,1,Winter,Clothing,2625.75,2100.6,2100.6,6.0,7.0,17.0,10.0,2027-08,15
T2702,2027-08-30,Coffee Maker,18,522.04,0,127,1,Rainy,4.52,64,35.9,61.49,0,0,1,Winter,Kitchen,9396.72,9396.72,8874.68,5.0,17.0,4.0,2.0,2027-08,23
T2703,2027-08-31,Board Game,2,849.7,0,457,0,Snow,31.5,50,45.54,23.1,0,1,1,Fall,Toys,1699.4,1699.4,1699.4,6.0,10.0,5.0,9.0,2027-08,8
T2704,2027-09-01,Camera,11,688.32,10,135,0,Cloudy,29.81,29,17.35,55.58,0,0,0,Summer,Electronics,7571.52,6814.368,6814.368,15.0,16.0,17.0,2.0,2027-09,55
T2705,2027-09-02,Headphones,6,297.14,15,114,0,Rainy,1.54,42,5.1,80.79,1,0,1,Summer,Electronics,1782.84,1515.414,1515.414,13.0,2.0,5.0,14.0,2027-09,35
T2706,2027-09-03,Bookshelf,8,209.45,20,264,0,Sunny,15.87,49,11.64,25.71,1,1,0,Fall,Furniture,1675.6,1340.48,1340.48,1.0,15.0,11.0,14.0,2027-09,9
T2707,2027-09-04,Laptop,4,272.56,5,64,1,Snow,29.87,43,28.11,58.03,0,0,0,Winter,Electronics,1090.24,1035.728,763.1680000000001,18.0,5.0,1.0,4.0,2027-09,17
T2708,2027-09-05,Camera,18,178.06,0,491,0,Stormy,10.18,71,47.13,33.93,0,0,1,Winter,Electronics,3205.08,3205.08,3205.08,11.0,7.0,5.0,16.0,2027-09,55
T2709,2027-09-06,Smartphone,11,104.68,20,135,0,Stormy,23.49,28,25.61,52.98,0,1,1,Summer,Electronics,1151.48,921.1840000000001,921.1840000000001,17.0,19.0,4.0,15.0,2027-09,21
T2710,2027-09-07,Camera,5,424.94,5,41,0,Sunny,-2.74,52,5.64,66.69,0,0,1,Summer,Electronics,2124.7,2018.4649999999997,2018.4649999999997,18.0,1.0,9.0,2.0,2027-09,55
T2711,2027-09-08,Coffee Maker,15,122.17,15,296,0,Snow,22.39,78,31.39,35.04,1,1,0,Spring,Kitchen,1832.55,1557.6675,1557.6675,18.0,16.0,7.0,7.0,2027-09,15
T2712,2027-09-09,T-shirt,18,180.19,15,3,1,Snow,1.87,72,36.64,99.45,0,1,0,Spring,Clothing,3243.42,2756.907,2576.717,18.0,18.0,9.0,1.0,2027-09,40
T2713,2027-09-10,Camera,2,551.85,20,401,0,Snow,32.38,19,19.66,56.38,0,0,0,Spring,Electronics,1103.7,882.96,882.96,5.0,18.0,6.0,16.0,2027-09,55
T2714,2027-09-11,T-shirt,11,172.95,5,194,0,Snow,11.0,22,36.08,82.45,1,1,1,Summer,Clothing,1902.4499999999998,1807.3274999999996,1807.3274999999996,18.0,16.0,9.0,2.0,2027-09,40
T2715,2027-09-12,Camera,13,73.24,15,463,1,Stormy,7.67,14,16.24,72.51,0,0,1,Summer,Electronics,952.1199999999999,809.3019999999999,736.0619999999999,2.0,15.0,18.0,19.0,2027-09,55
T2716,2027-09-13,Blender,4,324.21,20,110,0,Rainy,32.84,67,39.45,85.28,0,0,1,Summer,Kitchen,1296.84,1037.472,1037.472,3.0,18.0,9.0,15.0,2027-09,21
T2717,2027-09-14,Dining Table,7,228.12,15,221,0,Snow,-2.74,68,17.05,17.38,0,1,1,Winter,Furniture,1596.8400000000001,1357.314,1357.314,11.0,13.0,7.0,19.0,2027-09,8
T2718,2027-09-15,Headphones,11,520.15,15,370,0,Rainy,12.85,85,12.81,22.26,0,0,1,Fall,Electronics,5721.65,4863.402499999999,4863.402499999999,6.0,6.0,1.0,16.0,2027-09,35
T2719,2027-09-16,Laptop,4,111.34,15,368,1,Snow,11.65,68,43.96,48.74,0,0,0,Summer,Electronics,445.36,378.556,267.216,4.0,19.0,2.0,8.0,2027-09,17
T2720,2027-09-17,Sneakers,15,754.25,10,436,0,Cloudy,7.82,86,27.42,85.23,0,0,0,Winter,Clothing,11313.75,10182.375,10182.375,9.0,15.0,10.0,9.0,2027-09,15
T2721,2027-09-18,Dining Table,1,907.17,5,406,1,Cloudy,36.03,95,14.26,19.76,1,0,0,Summer,Furniture,907.17,861.8114999999999,-45.35850000000005,7.0,10.0,5.0,8.0,2027-09,8
T2722,2027-09-19,Laptop,3,746.0,20,4,1,Cloudy,28.79,24,46.75,97.11,0,0,1,Fall,Electronics,2238.0,1790.4,1044.4,4.0,10.0,14.0,16.0,2027-09,17
T2723,2027-09-20,Toy Car,14,537.5,20,244,1,Snow,-2.12,86,34.54,12.76,1,0,1,Summer,Toys,7525.0,6020.0,5482.5,1.0,14.0,19.0,15.0,2027-09,30
T2724,2027-09-21,Laptop,6,862.06,5,390,1,Rainy,27.16,10,11.04,17.51,1,0,0,Winter,Electronics,5172.36,4913.741999999999,4051.6819999999993,3.0,10.0,5.0,13.0,2027-09,17
T2725,2027-09-22,Headphones,18,697.97,5,166,1,Stormy,18.73,47,30.73,16.72,1,1,1,Summer,Electronics,12563.460000000001,11935.287,11237.317000000001,11.0,6.0,15.0,15.0,2027-09,35
T2726,2027-09-23,Bookshelf,1,20.45,5,26,1,Sunny,35.54,62,43.52,58.6,1,0,0,Summer,Furniture,20.45,19.4275,-1.0225000000000009,8.0,14.0,16.0,8.0,2027-09,9
T2727,2027-09-24,T-shirt,6,400.15,5,395,1,Stormy,9.08,61,34.81,91.75,0,1,1,Summer,Clothing,2400.8999999999996,2280.8549999999996,1880.7049999999995,11.0,11.0,2.0,1.0,2027-09,40
T2728,2027-09-25,Camera,6,852.44,0,474,0,Snow,20.84,10,12.24,25.51,0,1,1,Spring,Electronics,5114.64,5114.64,5114.64,13.0,13.0,16.0,4.0,2027-09,55
T2729,2027-09-26,Toy Car,16,352.4,20,17,0,Cloudy,17.53,20,32.44,55.3,0,0,1,Summer,Toys,5638.4,4510.72,4510.72,14.0,9.0,3.0,13.0,2027-09,30
T2730,2027-09-27,T-shirt,5,44.86,0,216,1,Cloudy,17.03,67,30.96,17.58,0,1,1,Winter,Clothing,224.3,224.3,179.44,6.0,12.0,17.0,13.0,2027-09,40
T2731,2027-09-28,Blender,17,748.72,15,92,1,Rainy,15.52,49,41.04,63.11,1,1,0,Winter,Kitchen,12728.24,10819.003999999999,10070.284,4.0,15.0,8.0,19.0,2027-09,21
T2732,2027-09-29,Smartphone,10,804.02,15,483,1,Snow,4.25,95,8.91,12.32,1,1,1,Winter,Electronics,8040.2,6834.17,6030.15,11.0,9.0,4.0,14.0,2027-09,21
T2733,2027-09-30,Sofa,18,168.99,20,31,1,Stormy,29.01,69,34.98,49.13,1,0,0,Summer,Furniture,3041.82,2433.456,2264.4660000000003,5.0,13.0,3.0,14.0,2027-09,18
T2734,2027-10-01,Action Figure,7,541.97,15,205,1,Snow,15.31,53,1.37,65.52,0,1,0,Fall,Toys,3793.79,3224.7215,2682.7515000000003,19.0,4.0,4.0,15.0,2027-10,26
T2735,2027-10-02,Smartphone,3,200.04,5,419,1,Snow,38.13,15,34.81,57.91,1,1,0,Winter,Electronics,600.12,570.114,370.07400000000007,10.0,10.0,19.0,11.0,2027-10,7
T2736,2027-10-03,Microwave,13,722.04,0,400,0,Cloudy,6.74,37,48.02,14.0,0,1,0,Spring,Kitchen,9386.52,9386.52,9386.52,17.0,4.0,17.0,1.0,2027-10,44
T2737,2027-10-04,Sofa,15,278.83,5,207,0,Stormy,25.72,40,8.72,16.14,1,1,0,Fall,Furniture,4182.45,3973.3274999999994,3973.3274999999994,18.0,4.0,14.0,11.0,2027-10,15
T2738,2027-10-05,Action Figure,19,323.05,15,107,1,Sunny,37.33,17,15.56,67.14,0,1,1,Winter,Toys,6137.95,5217.2575,4894.2074999999995,7.0,6.0,10.0,13.0,2027-10,26
T2740,2027-10-07,Smartphone,4,481.56,5,367,1,Stormy,34.21,63,36.62,90.81,1,0,0,Spring,Electronics,1926.24,1829.9279999999999,1348.368,3.0,16.0,2.0,18.0,2027-10,7
T2741,2027-10-08,Wardrobe,5,673.06,20,101,0,Rainy,32.24,26,17.22,81.36,0,1,0,Winter,Furniture,3365.2999999999997,2692.24,2692.24,10.0,14.0,18.0,2.0,2027-10,6
T2742,2027-10-09,Wardrobe,1,408.35,5,368,1,Cloudy,11.21,47,33.21,97.39,1,1,0,Spring,Furniture,408.35,387.9325,-20.417500000000018,5.0,9.0,7.0,2.0,2027-10,6
T2743,2027-10-10,Monitor,4,305.03,15,318,0,Rainy,22.01,18,44.96,40.83,1,0,0,Fall,Electronics,1220.12,1037.1019999999999,1037.1019999999999,19.0,18.0,7.0,8.0,2027-10,34
T2744,2027-10-11,Microwave,12,629.22,0,368,0,Cloudy,2.03,83,36.33,33.12,0,0,1,Winter,Kitchen,7550.64,7550.64,7550.64,13.0,13.0,7.0,2.0,2027-10,44
T2745,2027-10-12,Laptop,10,163.31,20,241,0,Snow,19.1,93,35.55,2.82,1,1,0,Summer,Electronics,1633.1,1306.48,1306.48,6.0,17.0,6.0,5.0,2027-10,16
T2746,2027-10-13,Blender,13,379.27,0,489,1,Stormy,5.37,87,19.1,44.99,1,1,1,Spring,Kitchen,4930.51,4930.51,4551.24,17.0,9.0,4.0,8.0,2027-10,13
T2747,2027-10-14,Monitor,14,216.95,20,411,1,Rainy,28.47,23,45.57,65.14,1,0,0,Winter,Electronics,3037.2999999999997,2429.8399999999997,2212.89,4.0,19.0,19.0,3.0,2027-10,34
T2748,2027-10-15,Television,5,698.84,0,247,0,Cloudy,18.76,35,13.87,81.54,1,1,1,Fall,Electronics,3494.2000000000003,3494.2000000000003,3494.2000000000003,9.0,2.0,1.0,4.0,2027-10,6
T2749,2027-10-16,Sneakers,4,944.77,15,163,0,Rainy,13.51,71,10.26,26.75,0,1,1,Fall,Clothing,3779.08,3212.218,3212.218,15.0,2.0,7.0,12.0,2027-10,28
T2750,2027-10-17,Sneakers,14,995.56,20,372,0,Cloudy,7.1,34,18.21,51.36,0,0,1,Winter,Clothing,13937.84,11150.272,11150.272,4.0,4.0,17.0,18.0,2027-10,28
T2751,2027-10-18,Watch,10,455.77,10,173,0,Cloudy,39.94,89,32.51,66.2,1,1,1,Fall,Clothing,4557.7,4101.93,4101.93,10.0,6.0,12.0,16.0,2027-10,10
T2752,2027-10-19,Headphones,17,260.01,0,35,1,Sunny,-1.77,45,43.08,55.16,0,0,1,Spring,Electronics,4420.17,4420.17,4160.16,18.0,1.0,8.0,17.0,2027-10,29
T2753,2027-10-20,Sneakers,10,448.4,0,284,0,Sunny,-3.04,89,6.6,27.4,1,1,1,Spring,Clothing,4484.0,4484.0,4484.0,14.0,3.0,14.0,6.0,2027-10,28
T2754,2027-10-21,Camera,7,848.8,5,359,1,Sunny,4.78,42,40.69,79.63,0,1,1,Spring,Electronics,5941.599999999999,5644.5199999999995,4795.719999999999,6.0,15.0,8.0,13.0,2027-10,7
T2755,2027-10-22,Monitor,16,213.95,20,381,0,Rainy,38.7,12,40.64,17.34,1,0,0,Spring,Electronics,3423.2,2738.56,2738.56,14.0,17.0,13.0,9.0,2027-10,34
T2756,2027-10-23,Television,1,952.57,10,358,1,Snow,39.07,96,29.35,90.5,1,0,1,Fall,Electronics,952.57,857.3130000000001,-95.25699999999995,5.0,17.0,8.0,9.0,2027-10,6
T2757,2027-10-24,Coffee Maker,17,348.45,15,393,0,Cloudy,24.47,20,38.03,95.26,0,1,0,Winter,Kitchen,5923.65,5035.1025,5035.1025,15.0,2.0,12.0,12.0,2027-10,24
T2758,2027-10-25,Headphones,9,985.95,5,460,1,Stormy,34.6,67,9.09,36.56,1,1,0,Fall,Electronics,8873.550000000001,8429.872500000001,7443.9225000000015,17.0,15.0,19.0,7.0,2027-10,29
T2759,2027-10-26,Laptop,6,840.22,10,399,1,Sunny,4.63,73,8.48,37.62,1,1,0,Fall,Electronics,5041.32,4537.188,3696.968,10.0,11.0,5.0,15.0,2027-10,16
T2760,2027-10-27,Microwave,19,810.48,20,21,1,Rainy,38.74,27,43.14,74.33,1,0,1,Winter,Kitchen,15399.12,12319.296000000002,11508.816000000003,12.0,16.0,7.0,5.0,2027-10,44
T2761,2027-10-28,Board Game,13,324.73,10,308,0,Rainy,1.43,56,24.91,45.63,1,0,0,Winter,Toys,4221.49,3799.341,3799.341,2.0,9.0,1.0,16.0,2027-10,22
T2762,2027-10-29,Headphones,3,18.69,0,163,1,Rainy,-0.45,53,12.3,2.86,0,0,1,Summer,Electronics,56.07000000000001,56.07000000000001,37.38000000000001,9.0,1.0,9.0,3.0,2027-10,29
T2763,2027-10-30,Coffee Maker,7,388.31,0,490,0,Stormy,0.05,68,34.44,91.99,0,0,1,Spring,Kitchen,2718.17,2718.17,2718.17,17.0,10.0,10.0,10.0,2027-10,24
T2764,2027-10-31,Board Game,9,308.79,5,97,1,Stormy,20.79,59,44.59,43.08,0,0,1,Winter,Toys,2779.11,2640.1545,2331.3645,13.0,14.0,9.0,12.0,2027-10,22
T2765,2027-11-01,Action Figure,5,47.02,20,307,1,Sunny,30.14,78,31.62,20.35,0,0,0,Fall,Toys,235.10000000000002,188.08000000000004,141.06000000000003,19.0,17.0,5.0,15.0,2027-11,69
T2766,2027-11-02,Microwave,10,510.31,20,339,0,Stormy,11.5,97,17.37,55.57,1,1,0,Spring,Kitchen,5103.1,4082.4800000000005,4082.4800000000005,19.0,18.0,17.0,17.0,2027-11,23
T2767,2027-11-03,Dining Table,17,409.0,10,55,1,Sunny,39.01,38,24.16,21.89,1,0,1,Spring,Furniture,6953.0,6257.7,5848.7,1.0,8.0,16.0,15.0,2027-11,56
T2768,2027-11-04,Action Figure,12,638.21,5,471,1,Stormy,14.55,99,37.61,20.6,1,0,1,Fall,Toys,7658.52,7275.594,6637.384,5.0,11.0,17.0,11.0,2027-11,69
T2769,2027-11-05,Blender,16,624.97,20,333,0,Stormy,1.77,76,3.38,54.57,1,0,1,Winter,Kitchen,9999.52,7999.616000000001,7999.616000000001,13.0,1.0,15.0,7.0,2027-11,30
T2770,2027-11-06,Coffee Maker,3,129.54,0,127,1,Stormy,15.97,11,10.86,39.1,0,0,1,Spring,Kitchen,388.62,388.62,259.08000000000004,7.0,2.0,5.0,10.0,2027-11,30
T2771,2027-11-07,Laptop,9,977.2,10,428,1,Sunny,25.56,34,23.13,57.3,0,1,0,Spring,Electronics,8794.800000000001,7915.3200000000015,6938.120000000002,6.0,18.0,1.0,18.0,2027-11,9
T2772,2027-11-08,Sneakers,15,195.06,15,193,1,Cloudy,32.45,28,30.21,99.68,0,0,0,Spring,Clothing,2925.9,2487.015,2291.955,10.0,8.0,3.0,16.0,2027-11,35
T2773,2027-11-09,Bookshelf,5,450.82,0,243,1,Sunny,15.64,49,16.96,85.9,1,1,0,Spring,Furniture,2254.1,2254.1,1803.28,1.0,2.0,6.0,16.0,2027-11,5
T2774,2027-11-10,Microwave,13,493.24,5,349,0,Cloudy,21.71,11,14.92,0.77,1,0,0,Spring,Kitchen,6412.12,6091.513999999999,6091.513999999999,10.0,7.0,11.0,6.0,2027-11,23
T2775,2027-11-11,Blender,14,814.93,20,88,1,Rainy,7.03,92,2.07,5.06,1,1,0,Fall,Kitchen,11409.019999999999,9127.215999999999,8312.285999999998,16.0,15.0,13.0,6.0,2027-11,30
T2776,2027-11-12,T-shirt,15,108.24,0,336,1,Rainy,24.07,74,1.63,61.01,1,0,1,Winter,Clothing,1623.6,1623.6,1515.36,5.0,3.0,7.0,13.0,2027-11,16
T2778,2027-11-14,Coffee Maker,13,632.22,15,215,1,Cloudy,-2.79,63,26.53,87.82,0,0,0,Spring,Kitchen,8218.86,6986.031,6353.811,3.0,3.0,19.0,13.0,2027-11,30
