Transaction ID,Date,Product Name,Quantity Sold,Sales Price per Unit ($),Discount (%),Stock After Sale,Returned,Weather Condition,Temperature (°C),Humidity (%),Precipitation (mm),Wind Speed (km/h),Is Holiday,Is Weekend,Is Special Event,Season,Category,Total Sales ($),Total Sales After Discount ($),Net Sales Value ($),Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,Future_7_Day_Sales
T2673,2027-08-01,Watch,11,262.8,5,296,0,Sunny,30.27,51,33.95,5.24,1,0,1,Winter,Clothing,2890.8,2746.26,2746.26,17,16,14,19
T2674,2027-08-02,Television,16,829.7,0,467,0,Cloudy,0.07,32,30.61,90.34,0,1,1,Fall,Electronics,13275.2,13275.2,13275.2,17,12,15,4
T2675,2027-08-03,Bookshelf,18,384.21,5,235,1,Stormy,36.04,36,7.31,94.57,1,0,0,Summer,Furniture,6915.78,6569.991,6185.781,1,15,17,5
T2676,2027-08-04,Smartphone,16,981.37,10,165,1,Cloudy,3.76,98,41.84,72.69,1,1,1,Fall,Electronics,15701.92,14131.728,13150.358,10,2,4,4
T2677,2027-08-05,Television,10,471.59,0,194,1,Stormy,22.58,41,21.28,72.42,0,1,0,Winter,Electronics,4715.9,4715.9,4244.31,16,16,16,17
T2678,2027-08-06,Laptop,18,794.02,15,234,1,Stormy,39.35,92,11.07,27.01,0,1,0,Winter,Electronics,14292.36,12148.506,11354.486,11,1,6,9
T2679,2027-08-07,Board Game,6,408.28,10,368,1,Stormy,34.71,97,4.31,54.24,1,0,1,Winter,Toys,2449.68,2204.712,1796.432,9,7,6,13
T2680,2027-08-08,Action Figure,19,430.7,0,183,1,Snow,38.05,12,20.84,99.22,1,1,0,Summer,Toys,8183.3,8183.3,7752.6,11,10,11,17
T2681,2027-08-09,Action Figure,4,389.05,20,333,1,Snow,10.42,69,30.9,85.61,1,0,0,Winter,Toys,1556.2,1244.96,855.91,19,2,6,8
T2682,2027-08-10,Headphones,13,721.88,5,232,0,Stormy,-0.25,85,33.27,30.44,0,0,0,Summer,Electronics,9384.44,8915.218,8915.218,1,10,6,11
T2683,2027-08-11,Smartphone,14,552.04,0,361,1,Sunny,3.48,88,48.14,30.1,1,0,0,Winter,Electronics,7728.56,7728.56,7176.52,16,2,17,1
T2684,2027-08-12,Blender,3,944.34,5,491,0,Stormy,17.52,26,7.66,48.36,0,0,0,Summer,Kitchen,2833.02,2691.369,2691.369,16,12,15,5
T2685,2027-08-13,Watch,10,258.38,20,107,0,Rainy,30.7,41,49.29,40.46,1,0,1,Summer,Clothing,2583.8,2067.04,2067.04,11,5,17,13
T2686,2027-08-14,Bookshelf,6,109.56,0,378,1,Stormy,1.76,16,32.73,37.12,1,0,1,Summer,Furniture,657.36,657.36,547.8,18,7,2,7
T2687,2027-08-15,Bookshelf,1,399.33,15,223,0,Snow,24.69,92,22.71,62.7,0,1,0,Fall,Furniture,399.33,339.4305,339.4305,6,18,3,3
T2688,2027-08-16,Wardrobe,14,620.55,10,80,1,Snow,9.56,80,44.41,1.15,0,1,0,Winter,Furniture,8687.7,7818.93,7198.38,18,17,4,16
T2689,2027-08-17,Television,8,862.19,0,234,0,Rainy,10.35,78,34.72,76.33,1,0,1,Summer,Electronics,6897.52,6897.52,6897.52,10,5,19,13
T2690,2027-08-18,Action Figure,19,352.73,20,381,0,Rainy,24.79,67,17.44,74.01,0,0,1,Winter,Toys,6701.87,5361.496,5361.496,4,10,12,12
T2691,2027-08-19,Television,14,657.25,0,184,0,Cloudy,16.01,49,44.2,83.03,0,1,1,Fall,Electronics,9201.5,9201.5,9201.5,8,3,2,3
T2692,2027-08-20,Wardrobe,10,356.7,5,428,1,Sunny,31.54,94,33.33,84.15,1,1,0,Spring,Furniture,3567,3388.65,3031.95,14,4,7,19
T2693,2027-08-21,Microwave,17,621.05,0,185,0,Sunny,2.02,57,34.94,56.64,0,0,0,Winter,Kitchen,10557.85,10557.85,10557.85,8,17,19,18
T2694,2027-08-22,Television,9,885.96,15,134,0,Sunny,30.55,60,44.82,78.01,0,1,1,Winter,Electronics,7973.64,6777.594,6777.594,14,16,9,15
T2695,2027-08-23,Sneakers,6,239.04,0,220,0,Snow,-2.11,66,22.42,49.24,1,0,0,Fall,Clothing,1434.24,1434.24,1434.24,8,17,17,10
T2696,2027-08-24,Dining Table,11,410.2,10,288,1,Sunny,3.73,80,32.85,95.15,1,1,1,Summer,Furniture,4512.2,4060.98,3650.78,1,12,15,10
T2697,2027-08-25,Smartphone,7,993.33,0,364,0,Cloudy,24.53,46,37.23,19.07,0,1,1,Winter,Electronics,6953.31,6953.31,6953.31,14,4,15,11
T2698,2027-08-26,Smartphone,17,869.87,5,202,1,Cloudy,33.47,96,22.7,91.56,0,1,0,Spring,Electronics,14787.79,14048.4005,13178.5305,7,4,3,9
T2699,2027-08-27,Toy Car,1,568.99,0,370,0,Sunny,6.37,84,4.17,25.85,0,1,1,Fall,Toys,568.99,568.99,568.99,13,12,7,1
T2700,2027-08-28,Coffee Maker,5,521.46,15,146,0,Rainy,9.72,83,38.57,10.27,1,1,1,Summer,Kitchen,2607.3,2216.205,2216.205,3,16,11,14
T2701,2027-08-29,Sneakers,9,291.75,20,324,0,Cloudy,19.17,94,2.39,43.91,1,0,1,Winter,Clothing,2625.75,2100.6,2100.6,6,7,17,10
T2702,2027-08-30,Coffee Maker,18,522.04,0,127,1,Rainy,4.52,64,35.9,61.49,0,0,1,Winter,Kitchen,9396.72,9396.72,8874.68,5,17,4,2
T2703,2027-08-31,Board Game,2,849.7,0,457,0,Snow,31.5,50,45.54,23.1,0,1,1,Fall,Toys,1699.4,1699.4,1699.4,6,10,5,9
T2704,2027-09-01,Camera,11,688.32,10,135,0,Cloudy,29.81,29,17.35,55.58,0,0,0,Summer,Electronics,7571.52,6814.368,6814.368,15,16,17,2
T2705,2027-09-02,Headphones,6,297.14,15,114,0,Rainy,1.54,42,5.1,80.79,1,0,1,Summer,Electronics,1782.84,1515.414,1515.414,13,2,5,14
T2706,2027-09-03,Bookshelf,8,209.45,20,264,0,Sunny,15.87,49,11.64,25.71,1,1,0,Fall,Furniture,1675.6,1340.48,1340.48,1,15,11,14
T2707,2027-09-04,Laptop,4,272.56,5,64,1,Snow,29.87,43,28.11,58.03,0,0,0,Winter,Electronics,1090.24,1035.728,763.168,18,5,1,4
T2708,2027-09-05,Camera,18,178.06,0,491,0,Stormy,10.18,71,47.13,33.93,0,0,1,Winter,Electronics,3205.08,3205.08,3205.08,11,7,5,16
T2709,2027-09-06,Smartphone,11,104.68,20,135,0,Stormy,23.49,28,25.61,52.98,0,1,1,Summer,Electronics,1151.48,921.184,921.184,17,19,4,15
T2710,2027-09-07,Camera,5,424.94,5,41,0,Sunny,-2.74,52,5.64,66.69,0,0,1,Summer,Electronics,2124.7,2018.465,2018.465,18,1,9,2
T2711,2027-09-08,Coffee Maker,15,122.17,15,296,0,Snow,22.39,78,31.39,35.04,1,1,0,Spring,Kitchen,1832.55,1557.6675,1557.6675,18,16,7,7
T2712,2027-09-09,T-shirt,18,180.19,15,3,1,Snow,1.87,72,36.64,99.45,0,1,0,Spring,Clothing,3243.42,2756.907,2576.717,18,18,9,1
T2713,2027-09-10,Camera,2,551.85,20,401,0,Snow,32.38,19,19.66,56.38,0,0,0,Spring,Electronics,1103.7,882.96,882.96,5,18,6,16
T2714,2027-09-11,T-shirt,11,172.95,5,194,0,Snow,11,22,36.08,82.45,1,1,1,Summer,Clothing,1902.45,1807.3275,1807.3275,18,16,9,2
T2715,2027-09-12,Camera,13,73.24,15,463,1,Stormy,7.67,14,16.24,72.51,0,0,1,Summer,Electronics,952.12,809.302,736.062,2,15,18,19
T2716,2027-09-13,Blender,4,324.21,20,110,0,Rainy,32.84,67,39.45,85.28,0,0,1,Summer,Kitchen,1296.84,1037.472,1037.472,3,18,9,15
T2717,2027-09-14,Dining Table,7,228.12,15,221,0,Snow,-2.74,68,17.05,17.38,0,1,1,Winter,Furniture,1596.84,1357.314,1357.314,11,13,7,19
T2718,2027-09-15,Headphones,11,520.15,15,370,0,Rainy,12.85,85,12.81,22.26,0,0,1,Fall,Electronics,5721.65,4863.4025,4863.4025,6,6,1,16
T2719,2027-09-16,Laptop,4,111.34,15,368,1,Snow,11.65,68,43.96,48.74,0,0,0,Summer,Electronics,445.36,378.556,267.216,4,19,2,8
T2720,2027-09-17,Sneakers,15,754.25,10,436,0,Cloudy,7.82,86,27.42,85.23,0,0,0,Winter,Clothing,11313.75,10182.375,10182.375,9,15,10,9
T2721,2027-09-18,Dining Table,1,907.17,5,406,1,Cloudy,36.03,95,14.26,19.76,1,0,0,Summer,Furniture,907.17,861.8115,-45.3585,7,10,5,8
T2722,2027-09-19,Laptop,3,746,20,4,1,Cloudy,28.79,24,46.75,97.11,0,0,1,Fall,Electronics,2238,1790.4,1044.4,4,10,14,16
T2723,2027-09-20,Toy Car,14,537.5,20,244,1,Snow,-2.12,86,34.54,12.76,1,0,1,Summer,Toys,7525,6020,5482.5,1,14,19,15
T2724,2027-09-21,Laptop,6,862.06,5,390,1,Rainy,27.16,10,11.04,17.51,1,0,0,Winter,Electronics,5172.36,4913.742,4051.682,3,10,5,13
T2725,2027-09-22,Headphones,18,697.97,5,166,1,Stormy,18.73,47,30.73,16.72,1,1,1,Summer,Electronics,12563.46,11935.287,11237.317,11,6,15,15
T2726,2027-09-23,Bookshelf,1,20.45,5,26,1,Sunny,35.54,62,43.52,58.6,1,0,0,Summer,Furniture,20.45,19.4275,-1.0225,8,14,16,8
T2727,2027-09-24,T-shirt,6,400.15,5,395,1,Stormy,9.08,61,34.81,91.75,0,1,1,Summer,Clothing,2400.9,2280.855,1880.705,11,11,2,1
T2728,2027-09-25,Camera,6,852.44,0,474,0,Snow,20.84,10,12.24,25.51,0,1,1,Spring,Electronics,5114.64,5114.64,5114.64,13,13,16,4
T2729,2027-09-26,Toy Car,16,352.4,20,17,0,Cloudy,17.53,20,32.44,55.3,0,0,1,Summer,Toys,5638.4,4510.72,4510.72,14,9,3,13
T2730,2027-09-27,T-shirt,5,44.86,0,216,1,Cloudy,17.03,67,30.96,17.58,0,1,1,Winter,Clothing,224.3,224.3,179.44,6,12,17,13
T2731,2027-09-28,Blender,17,748.72,15,92,1,Rainy,15.52,49,41.04,63.11,1,1,0,Winter,Kitchen,12728.24,10819.004,10070.284,4,15,8,19
T2732,2027-09-29,Smartphone,10,804.02,15,483,1,Snow,4.25,95,8.91,12.32,1,1,1,Winter,Electronics,8040.2,6834.17,6030.15,11,9,4,14
T2733,2027-09-30,Sofa,18,168.99,20,31,1,Stormy,29.01,69,34.98,49.13,1,0,0,Summer,Furniture,3041.82,2433.456,2264.466,5,13,3,14
T2734,2027-10-01,Action Figure,7,541.97,15,205,1,Snow,15.31,53,1.37,65.52,0,1,0,Fall,Toys,3793.79,3224.7215,2682.7515,19,4,4,15
T2735,2027-10-02,Smartphone,3,200.04,5,419,1,Snow,38.13,15,34.81,57.91,1,1,0,Winter,Electronics,600.12,570.114,370.074,10,10,19,11
T2736,2027-10-03,Microwave,13,722.04,0,400,0,Cloudy,6.74,37,48.02,14,0,1,0,Spring,Kitchen,9386.52,9386.52,9386.52,17,4,17,1
T2737,2027-10-04,Sofa,15,278.83,5,207,0,Stormy,25.72,40,8.72,16.14,1,1,0,Fall,Furniture,4182.45,3973.3275,3973.3275,18,4,14,11
T2738,2027-10-05,Action Figure,19,323.05,15,107,1,Sunny,37.33,17,15.56,67.14,0,1,1,Winter,Toys,6137.95,5217.2575,4894.2075,7,6,10,13
T2740,2027-10-07,Smartphone,4,481.56,5,367,1,Stormy,34.21,63,36.62,90.81,1,0,0,Spring,Electronics,1926.24,1829.928,1348.368,3,16,2,18
T2741,2027-10-08,Wardrobe,5,673.06,20,101,0,Rainy,32.24,26,17.22,81.36,0,1,0,Winter,Furniture,3365.3,2692.24,2692.24,10,14,18,2
T2742,2027-10-09,Wardrobe,1,408.35,5,368,1,Cloudy,11.21,47,33.21,97.39,1,1,0,Spring,Furniture,408.35,387.9325,-20.4175,5,9,7,2
T2743,2027-10-10,Monitor,4,305.03,15,318,0,Rainy,22.01,18,44.96,40.83,1,0,0,Fall,Electronics,1220.12,1037.102,1037.102,19,18,7,8
T2744,2027-10-11,Microwave,12,629.22,0,368,0,Cloudy,2.03,83,36.33,33.12,0,0,1,Winter,Kitchen,7550.64,7550.64,7550.64,13,13,7,2
T2745,2027-10-12,Laptop,10,163.31,20,241,0,Snow,19.1,93,35.55,2.82,1,1,0,Summer,Electronics,1633.1,1306.48,1306.48,6,17,6,5
T2746,2027-10-13,Blender,13,379.27,0,489,1,Stormy,5.37,87,19.1,44.99,1,1,1,Spring,Kitchen,4930.51,4930.51,4551.24,17,9,4,8
T2747,2027-10-14,Monitor,14,216.95,20,411,1,Rainy,28.47,23,45.57,65.14,1,0,0,Winter,Electronics,3037.3,2429.84,2212.89,4,19,19,3
T2748,2027-10-15,Television,5,698.84,0,247,0,Cloudy,18.76,35,13.87,81.54,1,1,1,Fall,Electronics,3494.2,3494.2,3494.2,9,2,1,4
T2749,2027-10-16,Sneakers,4,944.77,15,163,0,Rainy,13.51,71,10.26,26.75,0,1,1,Fall,Clothing,3779.08,3212.218,3212.218,15,2,7,12
T2750,2027-10-17,Sneakers,14,995.56,20,372,0,Cloudy,7.1,34,18.21,51.36,0,0,1,Winter,Clothing,13937.84,11150.272,11150.272,4,4,17,18
T2751,2027-10-18,Watch,10,455.77,10,173,0,Cloudy,39.94,89,32.51,66.2,1,1,1,Fall,Clothing,4557.7,4101.93,4101.93,10,6,12,16
T2752,2027-10-19,Headphones,17,260.01,0,35,1,Sunny,-1.77,45,43.08,55.16,0,0,1,Spring,Electronics,4420.17,4420.17,4160.16,18,1,8,17
T2753,2027-10-20,Sneakers,10,448.4,0,284,0,Sunny,-3.04,89,6.6,27.4,1,1,1,Spring,Clothing,4484,4484,4484,14,3,14,6
T2754,2027-10-21,Camera,7,848.8,5,359,1,Sunny,4.78,42,40.69,79.63,0,1,1,Spring,Electronics,5941.6,5644.52,4795.72,6,15,8,13
T2755,2027-10-22,Monitor,16,213.95,20,381,0,Rainy,38.7,12,40.64,17.34,1,0,0,Spring,Electronics,3423.2,2738.56,2738.56,14,17,13,9
T2756,2027-10-23,Television,1,952.57,10,358,1,Snow,39.07,96,29.35,90.5,1,0,1,Fall,Electronics,952.57,857.313,-95.257,5,17,8,9
T2757,2027-10-24,Coffee Maker,17,348.45,15,393,0,Cloudy,24.47,20,38.03,95.26,0,1,0,Winter,Kitchen,5923.65,5035.1025,5035.1025,15,2,12,12
T2758,2027-10-25,Headphones,9,985.95,5,460,1,Stormy,34.6,67,9.09,36.56,1,1,0,Fall,Electronics,8873.55,8429.8725,7443.9225,17,15,19,7
T2759,2027-10-26,Laptop,6,840.22,10,399,1,Sunny,4.63,73,8.48,37.62,1,1,0,Fall,Electronics,5041.32,4537.188,3696.968,10,11,5,15
T2760,2027-10-27,Microwave,19,810.48,20,21,1,Rainy,38.74,27,43.14,74.33,1,0,1,Winter,Kitchen,15399.12,12319.296,11508.816,12,16,7,5
T2761,2027-10-28,Board Game,13,324.73,10,308,0,Rainy,1.43,56,24.91,45.63,1,0,0,Winter,Toys,4221.49,3799.341,3799.341,2,9,1,16
T2762,2027-10-29,Headphones,3,18.69,0,163,1,Rainy,-0.45,53,12.3,2.86,0,0,1,Summer,Electronics,56.07,56.07,37.38,9,1,9,3
T2763,2027-10-30,Coffee Maker,7,388.31,0,490,0,Stormy,0.05,68,34.44,91.99,0,0,1,Spring,Kitchen,2718.17,2718.17,2718.17,17,10,10,10
T2764,2027-10-31,Board Game,9,308.79,5,97,1,Stormy,20.79,59,44.59,43.08,0,0,1,Winter,Toys,2779.11,2640.1545,2331.3645,13,14,9,12
T2765,2027-11-01,Action Figure,5,47.02,20,307,1,Sunny,30.14,78,31.62,20.35,0,0,0,Fall,Toys,235.1,188.08,141.06,19,17,5,15
T2766,2027-11-02,Microwave,10,510.31,20,339,0,Stormy,11.5,97,17.37,55.57,1,1,0,Spring,Kitchen,5103.1,4082.48,4082.48,19,18,17,17
T2767,2027-11-03,Dining Table,17,409,10,55,1,Sunny,39.01,38,24.16,21.89,1,0,1,Spring,Furniture,6953,6257.7,5848.7,1,8,16,15
T2768,2027-11-04,Action Figure,12,638.21,5,471,1,Stormy,14.55,99,37.61,20.6,1,0,1,Fall,Toys,7658.52,7275.594,6637.384,5,11,17,11
T2769,2027-11-05,Blender,16,624.97,20,333,0,Stormy,1.77,76,3.38,54.57,1,0,1,Winter,Kitchen,9999.52,7999.616,7999.616,13,1,15,7
T2770,2027-11-06,Coffee Maker,3,129.54,0,127,1,Stormy,15.97,11,10.86,39.1,0,0,1,Spring,Kitchen,388.62,388.62,259.08,7,2,5,10
T2771,2027-11-07,Laptop,9,977.2,10,428,1,Sunny,25.56,34,23.13,57.3,0,1,0,Spring,Electronics,8794.8,7915.32,6938.12,6,18,1,18
T2772,2027-11-08,Sneakers,15,195.06,15,193,1,Cloudy,32.45,28,30.21,99.68,0,0,0,Spring,Clothing,2925.9,2487.015,2291.955,10,8,3,16
T2773,2027-11-09,Bookshelf,5,450.82,0,243,1,Sunny,15.64,49,16.96,85.9,1,1,0,Spring,Furniture,2254.1,2254.1,1803.28,1,2,6,16
T2774,2027-11-10,Microwave,13,493.24,5,349,0,Cloudy,21.71,11,14.92,0.77,1,0,0,Spring,Kitchen,6412.12,6091.514,6091.514,10,7,11,6
T2775,2027-11-11,Blender,14,814.93,20,88,1,Rainy,7.03,92,2.07,5.06,1,1,0,Fall,Kitchen,11409.02,9127.216,8312.286,16,15,13,6
T2776,2027-11-12,T-shirt,15,108.24,0,336,1,Rainy,24.07,74,1.63,61.01,1,0,1,Winter,Clothing,1623.6,1623.6,1515.36,5,3,7,13
T2778,2027-11-14,Coffee Maker,13,632.22,15,215,1,Cloudy,-2.79,63,26.53,87.82,0,0,0,Spring,Kitchen,8218.86,6986.031,6353.811,3,3,19,13
T2779,2027-11-15,Action Figure,17,223,5,92,1,Cloudy,34.89,54,27.82,62.91,0,0,1,Spring,Toys,3791,3601.45,3378.45,12,19,10,9
T2780,2027-11-16,Action Figure,8,631.19,0,303,1,Cloudy,20.3,58,24.7,22.77,1,1,0,Spring,Toys,5049.52,5049.52,4418.33,17,4,2,4
T2781,2027-11-17,Dining Table,2,924.43,10,464,1,Rainy,6.34,78,20.49,46.85,0,1,1,Fall,Furniture,1848.86,1663.974,739.544,17,6,10,13
T2784,2027-11-20,Action Figure,12,243.23,5,38,0,Cloudy,9.93,26,6.94,23.69,0,1,0,Spring,Toys,2918.76,2772.822,2772.822,8,19,10,5
T2785,2027-11-21,Dining Table,18,317.2,5,139,0,Cloudy,3.17,62,5.76,53.96,1,1,0,Summer,Furniture,5709.6,5424.12,5424.12,2,2,15,3
T2786,2027-11-22,T-shirt,1,405.13,10,195,0,Snow,6,94,15,15.89,1,1,0,Summer,Clothing,405.13,364.617,364.617,15,19,17,11
T2788,2027-11-24,Headphones,11,211.45,5,257,1,Cloudy,22.65,40,16.32,9.01,0,1,1,Winter,Electronics,2325.95,2209.6525,1998.2025,3,13,10,7
T2789,2027-11-25,Sneakers,10,955.01,5,135,0,Sunny,36.1,31,46.82,94.17,0,0,1,Summer,Clothing,9550.1,9072.595,9072.595,15,6,17,8
T2790,2027-11-26,Dining Table,19,919.34,5,1,0,Cloudy,5.44,20,19.61,63.81,0,0,1,Spring,Furniture,17467.46,16594.087,16594.087,18,1,19,17
T2791,2027-11-27,Coffee Maker,14,56.52,5,49,0,Stormy,0.45,43,21.95,85.42,0,1,1,Fall,Kitchen,791.28,751.716,751.716,13,5,16,8
T2792,2027-11-28,Sneakers,10,345.42,15,96,1,Cloudy,-4.73,24,39.85,99.83,1,0,0,Spring,Clothing,3454.2,2936.07,2590.65,10,9,7,6
T2793,2027-11-29,Action Figure,15,411.1,0,201,1,Stormy,17.85,19,4.68,18.27,0,0,0,Fall,Toys,6166.5,6166.5,5755.4,12,7,4,1
T2794,2027-11-30,Monitor,19,246.62,20,413,0,Sunny,39.92,62,9.12,69.41,1,1,1,Winter,Electronics,4685.78,3748.624,3748.624,16,3,10,16
T2795,2027-12-01,Television,4,632.58,5,26,0,Cloudy,26.27,57,48.69,88.7,0,0,0,Winter,Electronics,2530.32,2403.804,2403.804,1,16,12,16
T2796,2027-12-02,Coffee Maker,2,643.98,20,343,0,Rainy,8.88,40,25.3,57.59,1,1,1,Spring,Kitchen,1287.96,1030.368,1030.368,14,18,17,12
T2797,2027-12-03,Watch,9,852,20,429,0,Rainy,34.46,46,2.22,63.97,1,1,1,Winter,Clothing,7668,6134.4,6134.4,10,19,15,17
T2798,2027-12-04,Dining Table,10,743.46,15,235,0,Snow,30.18,37,2.37,40.77,0,1,0,Fall,Furniture,7434.6,6319.41,6319.41,19,11,12,8
T2799,2027-12-05,Bookshelf,11,547.15,5,349,1,Rainy,-4.31,40,45.36,67.48,0,0,1,Winter,Furniture,6018.65,5717.7175,5170.5675,5,1,5,6
T2800,2027-12-06,Headphones,14,657.05,20,244,0,Stormy,31.76,79,43.67,39.56,1,1,0,Summer,Electronics,9198.7,7358.96,7358.96,11,6,2,17
T2801,2027-12-07,Wardrobe,7,281.25,5,358,1,Rainy,8.52,23,22.92,47.66,0,1,0,Summer,Furniture,1968.75,1870.3125,1589.0625,1,10,4,19
T2802,2027-12-08,T-shirt,15,597.13,10,481,0,Rainy,1.74,96,8.16,10.29,1,0,0,Winter,Clothing,8956.95,8061.255,8061.255,1,18,11,3
T2803,2027-12-09,Dining Table,19,494.33,10,327,0,Rainy,5.18,25,41.51,0.78,0,0,1,Spring,Furniture,9392.27,8453.043,8453.043,10,7,13,2
T2805,2027-12-11,Sofa,8,250.12,20,351,0,Snow,14.12,48,20.95,19.25,0,0,1,Fall,Furniture,2000.96,1600.768,1600.768,15,15,13,19
T2806,2027-12-12,Microwave,11,298.78,10,416,1,Sunny,8,75,34.12,45.66,0,0,1,Spring,Kitchen,3286.58,2957.922,2659.142,13,8,4,12
T2807,2027-12-13,Watch,9,925.07,15,374,1,Snow,2.75,47,17.67,2.1,0,0,1,Winter,Clothing,8325.63,7076.7855,6151.7155,9,13,13,17
T2808,2027-12-14,Sofa,15,238.08,15,404,0,Stormy,29.3,50,31.43,15.59,1,0,1,Spring,Furniture,3571.2,3035.52,3035.52,8,9,10,6
T2809,2027-12-15,T-shirt,1,296.35,20,375,0,Cloudy,39.55,49,44.26,78.14,0,0,1,Spring,Clothing,296.35,237.08,237.08,15,18,18,8
T2810,2027-12-16,Sofa,1,375.66,5,51,1,Cloudy,30,73,39.87,76.22,1,1,1,Spring,Furniture,375.66,356.877,-18.783,15,3,17,17
T2811,2027-12-17,Wardrobe,19,667.11,0,81,1,Rainy,8.32,98,19.08,78.97,1,1,1,Spring,Furniture,12675.09,12675.09,12007.98,7,6,9,10
T2812,2027-12-18,Watch,3,127.06,5,36,0,Rainy,6.02,25,14.4,92.15,1,1,1,Winter,Clothing,381.18,362.121,362.121,9,1,6,19
T2813,2027-12-19,Watch,10,954.41,5,67,1,Stormy,4.79,91,14.28,11.91,0,0,0,Winter,Clothing,9544.1,9066.895,8112.485,3,17,14,18
T2814,2027-12-20,Dining Table,8,866.92,5,129,0,Cloudy,1.15,86,17.43,16.31,1,0,0,Summer,Furniture,6935.36,6588.592,6588.592,19,1,10,10
T2815,2027-12-21,Dining Table,15,581.44,5,370,1,Sunny,19.81,68,24.68,33.36,1,1,1,Summer,Furniture,8721.6,8285.52,7704.08,8,17,8,11
T2816,2027-12-22,Sofa,10,677.3,0,155,0,Snow,22.24,20,20.83,91.51,1,1,1,Fall,Furniture,6773,6773,6773,1,15,3,11
T2817,2027-12-23,Smartphone,1,26.49,10,245,1,Cloudy,26.75,10,6.65,77.55,1,1,0,Fall,Electronics,26.49,23.841,-2.649,4,14,2,3
T2818,2027-12-24,Microwave,18,345.56,5,111,1,Sunny,25.61,22,8.17,32.41,1,0,0,Summer,Kitchen,6220.08,5909.076,5563.516,11,17,17,11
T2819,2027-12-25,T-shirt,2,797.7,15,168,0,Sunny,8.15,39,17.15,8.76,1,1,0,Summer,Clothing,1595.4,1356.09,1356.09,1,11,16,3
T2820,2027-12-26,Watch,19,86.71,20,481,1,Snow,9.86,78,28.1,61.64,0,0,0,Spring,Clothing,1647.49,1317.992,1231.282,10,11,16,15
T2821,2027-12-27,Action Figure,13,289.49,20,468,1,Sunny,25.67,27,29.63,25.68,1,1,0,Summer,Toys,3763.37,3010.696,2721.206,15,19,6,6
T2822,2027-12-28,T-shirt,1,589.44,15,142,1,Stormy,10.73,87,24.31,53.12,1,1,0,Fall,Clothing,589.44,501.024,-88.416,2,6,11,5
T2823,2027-12-29,Camera,2,263.85,5,356,1,Sunny,4.57,22,36.94,94.18,0,0,1,Summer,Electronics,527.7,501.315,237.465,7,11,16,13
T2824,2027-12-30,Camera,16,934.64,0,197,1,Stormy,11.85,41,36.86,57.26,1,0,0,Spring,Electronics,14954.24,14954.24,14019.6,2,18,7,13
T2826,2028-01-01,Watch,13,799.42,20,109,1,Rainy,-1.03,81,6.22,39.3,0,1,0,Winter,Clothing,10392.46,8313.968,7514.548,19,10,5,5
T2827,2028-01-02,Watch,16,512.87,10,376,0,Sunny,32.36,59,26.51,63.34,1,1,0,Summer,Clothing,8205.92,7385.328,7385.328,13,10,6,1
T2828,2028-01-03,Television,17,752.83,0,79,1,Stormy,33.39,80,19.07,89.39,1,0,1,Winter,Electronics,12798.11,12798.11,12045.28,4,10,16,2
T2829,2028-01-04,Coffee Maker,7,317.61,20,390,1,Sunny,4.89,89,6.9,58.8,0,0,1,Fall,Kitchen,2223.27,1778.616,1461.006,2,15,16,8
T2830,2028-01-05,Wardrobe,17,519.34,10,161,0,Sunny,-2.09,40,49.09,61.49,0,1,1,Summer,Furniture,8828.78,7945.902,7945.902,19,18,3,5
T2831,2028-01-06,Board Game,7,858.27,0,439,1,Sunny,28.25,60,18.49,71.63,0,1,1,Winter,Toys,6007.89,6007.89,5149.62,9,4,12,12
T2832,2028-01-07,Dining Table,13,472.21,10,19,1,Stormy,4.52,36,31.29,88.21,0,1,1,Summer,Furniture,6138.73,5524.857,5052.647,15,2,6,17
T2833,2028-01-08,Bookshelf,5,366.12,5,127,0,Sunny,12.7,69,24.51,8.82,1,0,1,Winter,Furniture,1830.6,1739.07,1739.07,11,18,15,15
T2835,2028-01-10,Dining Table,3,720.19,10,29,1,Snow,5.18,62,2.78,39.77,0,1,1,Fall,Furniture,2160.57,1944.513,1224.323,13,18,2,15
T2836,2028-01-11,Sofa,7,449.13,5,445,0,Stormy,30.68,81,31.29,90.97,0,0,0,Summer,Furniture,3143.91,2986.7145,2986.7145,10,5,1,2
T2837,2028-01-12,Watch,17,939.49,5,454,0,Rainy,31.2,42,12.35,95.6,1,1,0,Winter,Clothing,15971.33,15172.7635,15172.7635,16,9,19,6
T2838,2028-01-13,Bookshelf,7,302,0,207,1,Snow,4.32,50,12.18,12.04,0,1,1,Summer,Furniture,2114,2114,1812,5,6,7,15
T2840,2028-01-15,Dining Table,17,759.36,20,280,0,Snow,1.04,94,23.09,93.49,1,0,1,Spring,Furniture,12909.12,10327.296,10327.296,3,19,1,7
T2841,2028-01-16,Watch,17,692.23,0,151,1,Cloudy,-1.66,50,1.47,29.58,1,1,0,Fall,Clothing,11767.91,11767.91,11075.68,17,9,13,18
T2842,2028-01-17,Smartphone,11,865,5,240,0,Stormy,39.65,94,16.99,24.18,0,0,1,Summer,Electronics,9515,9039.25,9039.25,1,7,4,4
T2843,2028-01-18,Bookshelf,3,996.84,5,266,0,Rainy,24.5,98,29.22,3.56,0,0,1,Summer,Furniture,2990.52,2840.994,2840.994,7,1,18,1
